0.002,0.247577,10.357,0.00202559,-2.2786,0.212388,10.4773,-0.067036,-2.27124,-2.68448e-17,11.3469,-0.0108595,-2.3578,0.00666758,12.6131,0.196262,-2.36773,0.20572,-2.1358,-0.263298,0.0964899,-0.601505,1.08698,-0.327716,0.168196
0.004,0.84303,10.9977,0.0142074,-2.34195,1.06022,11.0628,0.18909,-2.36382,-2.68511e-17,11.3468,-0.0108039,-2.3578,-0.00232832,12.0149,0.189629,-2.36614,1.06255,-0.952082,-0.000539014,0.00231202,-0.16712,1.21716,0.0220495,0.124452
0.006,0.925218,11.8121,-0.156193,-2.334,0.7152,11.2692,-0.136313,-2.30781,-8.2363e-17,11.3468,-0.0108038,-2.35775,-0.00780587,11.5975,0.190757,-2.36547,0.723006,-0.328293,-0.32707,0.0576637,-0.587155,0.131314,0.0618092,0.176843
0.008,1.08722,13.0398,-0.0108703,-2.39606,0.769995,12.0294,-0.249698,-2.33387,-2.68476e-17,11.3469,-0.0108038,-2.35762,-0.00841303,11.434,0.191719,-2.36635,0.778408,0.595438,-0.441416,0.0324806,-1.2216,-1.88939,-0.415845,0.301222
0.01,0.547964,13.3644,-0.146371,-2.4009,0.694592,13.2841,0.0643339,-2.44716,-5.46036e-17,11.3469,-0.0108592,-2.35759,-0.00419278,11.4258,0.19825,-2.36657,0.698785,1.85835,-0.133916,-0.0805896,-0.928341,-2.04998,0.00556471,0.208696
0.012,0.668779,12.9678,-0.282671,-2.34849,0.730583,12.9843,-0.239877,-2.36686,-2.68472e-17,11.3469,-0.0108592,-2.35764,-0.0036488,11.858,0.197151,-2.36688,0.734232,1.12633,-0.437028,1.24669e-05,-0.804733,-2.01689,0.0911538,0.171941
0.014,0.252161,12.173,-0.0855032,-2.3137,0.458772,12.452,-0.207357,-2.29735,-2.68409e-17,11.347,-0.010804,-2.35764,0.0017453,12.4847,0.19009,-2.36857,0.457026,-0.0326662,-0.397447,0.07122,-0.391512,-1.45887,-0.152553,0.204637
0.016,0.0778213,10.9062,-0.0145963,-2.34317,0.0147614,11.9557,0.00800094,-2.34792,-2.68452e-17,11.3469,-0.010804,-2.35777,0.00696428,12.5972,0.190448,-2.36796,0.00779712,-0.641448,-0.182447,0.0200399,-0.517632,0.640224,-0.107358,0.195138
0.018,0.359666,10.4214,-0.028896,-2.2697,0.443056,10.7705,0.00364808,-2.34317,-2.68452e-17,11.3469,-0.010804,-2.35777,0.00331308,12.5201,0.190907,-2.36789,0.439743,-1.74963,-0.187259,0.0247177,-0.350851,1.33837,-0.0422703,0.0481979
0.02,0.119303,10.4784,-0.0908453,-2.2899,0.149658,10.5028,-0.197661,-2.21857,-2.68452e-17,11.3469,-0.010804,-2.35777,0.00761542,12.4294,0.191137,-2.36793,0.142043,-1.92658,-0.388798,0.14936,-0.290141,1.38732,-0.255902,0.190861
0.022,0.919121,11.1139,0.131806,-2.33419,0.72194,10.9399,0.171479,-2.32391,-2.68464e-17,11.3469,-0.0107485,-2.3577,0.00356279,11.6843,0.185624,-2.36762,0.718377,-0.744428,-0.0141445,0.0437153,-0.684504,1.03937,-0.176554,0.211434
0.024,0.411057,12.1863,-0.216124,-2.33837,0.553889,11.2768,-0.112274,-2.3853,-5.46024e-17,11.3469,-0.0108039,-2.35767,0.0029554,11.5813,0.193424,-2.36743,0.550934,-0.304569,-0.305699,-0.0178703,-0.398839,-0.7798,0.0311451,0.117569
0.026,1.06512,13.3975,-0.15058,-2.30958,0.831077,12.8109,-0.327929,-2.25298,-5.45985e-17,11.347,-0.0108593,-2.35751,-0.00190418,11.3744,0.19974,-2.36833,0.832981,1.43642,-0.52767,0.115352,-0.866918,-1.95313,-0.323554,0.23076
0.028,0.792622,13.1207,-0.157877,-2.44579,0.909894,13.1802,-6.03097e-05,-2.44601,-5.46036e-17,11.3469,-0.0108592,-2.35759,-0.00733125,11.4399,0.198571,-2.36702,0.917226,1.74029,-0.198631,-0.0789904,-0.632374,-1.83407,-0.00792093,0.230316
0.03,0.463728,12.919,-0.128809,-2.31916,0.399998,12.6863,-0.0643177,-2.37769,-5.46024e-17,11.3469,-0.0108039,-2.35767,-0.00363253,12.1287,0.191404,-2.36693,0.403631,0.557596,-0.255721,-0.0107578,-0.759833,-2.29938,0.121062,0.113242
0.032,0.240408,11.5551,-0.176552,-2.38099,0.226328,12.4575,-0.29763,-2.31923,9.09955e-19,11.3469,-0.0108594,-2.35775,0.000797236,12.5642,0.197632,-2.36711,0.225531,-0.106741,-0.495262,0.0478718,-0.787993,-0.49472,-0.121095,0.23675
0.034,-0.338966,10.2911,0.0267468,-2.28227,-0.0243842,11.2022,-0.00773216,-2.32993,9.11155e-19,11.347,-0.0108041,-2.35783,0.0103356,12.6583,0.190038,-2.36749,-0.0347198,-1.45608,-0.19777,0.0375518,-0.158831,1.32742,-0.190052,0.141423
0.036,0.436907,10.4051,-0.191108,-2.26595,0.418895,10.4269,-0.0485136,-2.26517,-2.68452e-17,11.3469,-0.010804,-2.35777,0.00258732,12.4216,0.190674,-2.36737,0.416308,-1.99478,-0.239187,0.102193,-0.194855,1.37099,0.0951368,0.142973
0.038,-0.0272145,10.5725,0.0200553,-2.30197,0.0442823,10.7309,-0.191109,-2.29998,-2.6846e-17,11.3469,-0.010804,-2.35772,0.0066143,11.8869,0.191105,-2.36731,0.037668,-1.15599,-0.382213,0.0673281,-0.0518612,1.68767,-0.327191,0.146945
0.04,1.34584,11.8487,0.0259876,-2.36635,0.785431,10.8982,0.11356,-2.35313,-8.2363e-17,11.3468,-0.0108038,-2.35775,-0.00253475,11.5413,0.191775,-2.36565,0.787966,-0.643119,-0.0782154,0.0125192,-1.17268,-0.213295,-0.152047,0.173378
0.042,0.940777,13.1837,-0.139013,-2.37666,1.42802,12.4731,-0.0492724,-2.38328,9.02071e-19,11.3468,-0.0108036,-2.35765,-0.00809789,11.3388,0.192558,-2.36482,1.43612,1.13439,-0.241831,-0.0184634,-0.198195,-1.63442,0.0274349,0.160132
0.044,0.835975,13.1862,-0.171745,-2.361,0.392929,13.0752,-0.232518,-2.29136,9.07151e-19,11.3469,-0.0108037,-2.35756,-0.00878671,11.3846,0.193172,-2.36578,0.401716,1.69062,-0.42569,0.0744238,-1.08429,-1.85637,-0.094111,0.299428
0.046,0.725697,13.216,-0.140565,-2.42085,0.625968,12.8875,-0.189991,-2.44628,-2.68476e-17,11.3469,-0.0108038,-2.35762,-0.00445168,11.7465,0.193305,-2.36618,0.63042,1.14106,-0.383295,-0.0801026,-1.28375,-2.51334,-0.192963,0.248571
0.048,-0.0390625,12.2792,-0.148516,-2.30929,0.488298,12.7002,-0.0653612,-2.38684,9.09156e-19,11.3469,-0.0108593,-2.3577,0.00487525,12.4358,0.198977,-2.36684,0.483422,0.264341,-0.264338,-0.0200015,-0.229025,-1.67147,-0.0266526,0.0934775
0.05,0.139065,10.9405,0.00879087,-2.32946,0.116163,12.0621,-0.0549568,-2.25824,-2.68452e-17,11.3469,-0.010804,-2.35777,0.00174569,12.6294,0.191427,-2.3672,0.114418,-0.567378,-0.246384,0.108956,-0.274828,0.571721,-0.154148,0.235914
0.052,-0.162555,10.1415,-0.0788619,-2.28956,-0.0983356,10.5875,0.0270352,-2.3636,9.11155e-19,11.347,-0.0108041,-2.35783,0.0064136,12.6561,0.191456,-2.36759,-0.104749,-2.06861,-0.164421,0.00399434,-0.14639,1.46377,0.0576464,0.0878371
0.054,0.352233,10.4254,-0.119801,-2.21661,0.20268,10.3858,-0.247627,-2.18724,-2.68452e-17,11.3469,-0.010804,-2.35777,0.00688477,12.4094,0.191613,-2.36771,0.195795,-2.02359,-0.439239,0.180473,-0.445495,1.3847,-0.198006,0.146578
0.056,0.745711,10.9289,-0.155355,-2.42507,0.772252,10.9954,-0.138101,-2.38706,-2.68515e-17,11.3468,-0.0108592,-2.35778,-0.00241004,11.666,0.198125,-2.36611,0.774662,-0.670571,-0.336226,-0.0209415,-0.392412,1.51768,-0.163499,0.222598
0.058,1.1059,12.4422,-0.00444314,-2.29683,1.01051,11.2276,0.0134648,-2.35673,-2.68476e-17,11.3469,-0.0108038,-2.35762,-0.00763205,11.3924,0.191448,-2.36669,1.01814,-0.164723,-0.177983,0.0099591,-0.583198,-0.911393,-0.127683,0.102809
0.06,0.806239,13.3974,-0.0994448,-2.40314,0.558051,12.7951,0.0138013,-2.29678,9.07151e-19,11.3469,-0.0108037,-2.35756,-0.00388181,11.3552,0.192165,-2.36664,0.561933,1.4399,-0.178364,0.0698634,-1.07957,-2.11597,0.0988092,0.315533
0.062,0.804819,13.3288,-0.0555253,-2.38823,0.806241,13.3703,-0.26821,-2.45427,9.07151e-19,11.3469,-0.0108037,-2.35756,-0.00365009,11.4118,0.192662,-2.36667,0.809891,1.95842,-0.460872,-0.0875975,-1.07673,-2.03297,-0.32656,0.183446
0.064,0.219002,13.0033,-0.0150968,-2.32819,0.594811,12.8129,0.113239,-2.35419,-2.68476e-17,11.3469,-0.0108038,-2.35762,0.00107029,11.8266,0.19277,-2.36693,0.593741,0.986342,-0.079531,0.012741,-0.32511,-2.41378,-0.0698884,0.131441
0.066,0.308736,11.7241,-0.2157,-2.33284,0.191611,12.5418,-0.183862,-2.27716,-2.6846e-17,11.3469,-0.010804,-2.35772,0.00169677,12.567,0.192707,-2.36726,0.189915,-0.0251539,-0.376569,0.090094,-0.559359,-0.778281,-0.00621135,0.242791
0.068,-0.0931382,10.5114,-0.136593,-2.31148,0.0713357,11.3711,-0.234001,-2.367,-2.68448e-17,11.3469,-0.0108595,-2.3578,0.0062807,12.658,0.198424,-2.36769,0.065055,-1.28691,-0.432425,0.000682499,-0.230411,0.941259,-0.201028,0.131746
0.07,0.208639,10.1225,0.104936,-2.25628,0.0620873,10.4299,0.125787,-2.26035,9.10761e-19,11.3469,-0.0107487,-2.3578,0.00702222,12.6098,0.184887,-2.36781,0.0550651,-2.17986,-0.0591001,0.107459,-0.523516,1.55611,-0.159327,0.123608
0.072,0.404403,10.3804,-0.0505133,-2.363,0.601266,10.5025,0.0479212,-2.34153,9.04885e-19,11.3469,-0.0107485,-2.35783,0.00697975,12.2333,0.186601,-2.36649,0.594287,-1.73081,-0.13868,0.0249602,-0.129788,1.80036,0.0375417,0.166558
0.074,0.811932,11.4125,0.00387792,-2.28005,0.641806,10.7877,-0.219333,-2.27762,-5.46024e-17,11.3469,-0.0108039,-2.35767,-0.00208536,11.5553,0.194379,-2.36712,0.643891,-0.767656,-0.413713,0.0894995,-0.47004,0.550669,-0.408881,0.171413
0.076,0.6026,13.0159,-0.0181947,-2.4246,0.4467,12.0369,0.0791378,-2.36516,9.07151e-19,11.3469,-0.0108037,-2.35756,0.0013069,11.3413,0.194306,-2.36698,0.445393,0.695669,-0.115168,0.00182144,-0.78184,-1.4073,-0.214216,0.29028
0.078,1.34863,13.3597,-0.281079,-2.36762,1.23263,13.1245,-0.111755,-2.44161,-2.68488e-17,11.3469,-0.0108591,-2.35754,-0.00800467,11.3506,0.200563,-2.3667,1.24063,1.77391,-0.312318,-0.0749146,-1.01383,-1.87773,0.124431,0.142285
0.08,0.510106,13.1893,-0.149483,-2.3736,0.800777,12.8982,-0.299324,-2.33358,-5.46036e-17,11.3469,-0.0108592,-2.35759,-0.00905775,11.6178,0.199207,-2.36669,0.809835,1.2804,-0.498531,0.0331126,-0.432489,-2.45984,-0.17525,0.222322
0.082,0.446963,12.2722,-0.221237,-2.36424,0.0900893,12.6734,-0.0742243,-2.3737,9.09156e-19,11.3469,-0.0108593,-2.3577,-0.000534348,12.496,0.197677,-2.3671,0.0906237,0.177386,-0.271902,-0.00660405,-1.14624,-1.65735,0.118775,0.203397
0.084,0.321577,10.7704,-0.189314,-2.2731,0.602189,11.9464,-0.221182,-2.31319,-2.68452e-17,11.3469,-0.010804,-2.35777,0.000465132,12.642,0.190433,-2.36737,0.601724,-0.69559,-0.411616,0.0541879,-0.585012,0.69472,0.0550378,0.123223
0.086,-0.19943,10.0488,-0.0782379,-2.28137,0.0841768,10.3903,-0.189314,-2.25611,9.11155e-19,11.347,-0.0108041,-2.35783,0.00551992,12.6627,0.190693,-2.36771,0.0786569,-2.2724,-0.380007,0.111608,-0.0177975,1.3777,-0.167115,0.173748
0.088,0.444584,10.4875,0.0420675,-2.299,0.165804,10.5918,0.0152663,-2.3154,-2.68452e-17,11.3469,-0.010804,-2.35777,0.00627452,12.4384,0.191019,-2.3678,0.15953,-1.84666,-0.175753,0.0523935,-0.575356,1.58624,-0.220718,0.140931
0.09,0.740619,10.7462,0.0852655,-2.33573,0.864604,10.7861,0.153872,-2.35013,-2.68515e-17,11.3468,-0.0107484,-2.35778,-0.00245218,11.6929,0.185675,-2.36613,0.867056,-0.906806,-0.0318023,0.0159998,-0.327387,1.66589,-0.083504,0.112124
0.092,0.912384,12.3327,-0.255244,-2.29503,0.795406,11.0178,-0.252375,-2.25037,-2.68472e-17,11.3469,-0.0108592,-2.35764,-0.00788144,11.4682,0.199837,-2.36675,0.803287,-0.450441,-0.452211,0.116381,-0.561344,-0.963859,-0.0777652,0.201443
0.094,1.13342,13.2702,-0.027437,-2.42827,0.757162,12.7671,-0.19823,-2.3802,-5.46036e-17,11.3469,-0.0108592,-2.35759,-0.0087144,11.3868,0.198685,-2.36662,0.765877,1.38027,-0.396914,-0.0135781,-1.31387,-1.97019,-0.41935,0.297595
0.096,0.796569,13.1217,-0.186578,-2.36208,0.950808,13.2431,0.141327,-2.44532,-5.46036e-17,11.3469,-0.0108592,-2.35759,-0.0044482,11.4576,0.197599,-2.36672,0.955257,1.78548,-0.056272,-0.0785929,-1.00539,-1.72751,0.236461,0.131119
0.098,0.824849,13.0157,-0.374006,-2.37818,1.00658,12.7145,-0.448904,-2.32802,-2.68476e-17,11.3469,-0.0109146,-2.35762,-0.00851333,11.7099,0.202859,-2.36675,1.01509,1.0046,-0.651763,0.0387302,-0.641924,-2.32987,0.0866652,0.23145
0.1,-0.147183,11.8493,0.0472279,-2.36528,0.0122065,12.4727,-0.129872,-2.37829,-2.6846e-17,11.3469,-0.010804,-2.35772,0.000756644,12.5341,0.188426,-2.36714,0.0114498,-0.0613548,-0.318298,-0.0111473,-0.323144,-1.08308,-0.267534,0.205442
0.102,0.102047,10.878,-0.259725,-2.27145,-0.229359,11.8222,-0.0280882,-2.31418,9.09955e-19,11.3469,-0.0108594,-2.35775,0.00633636,12.5526,0.195203,-2.36752,-0.235695,-0.730478,-0.223291,0.0533499,-0.985956,0.805269,0.195741,0.119993
0.104,-0.162027,10.0329,0.143507,-2.28231,0.439889,10.335,-0.0726058,-2.25446,9.10761e-19,11.3469,-0.0107487,-2.3578,0.0121589,12.6233,0.182228,-2.36785,0.42773,-2.28834,-0.254834,0.113392,0.217875,1.40954,-0.236486,0.175697
0.106,0.403314,10.713,-0.0525246,-2.29912,0.230601,10.6845,-0.0070127,-2.31635,-2.68456e-17,11.3469,-0.0107486,-2.35775,0.00427555,12.2786,0.18472,-2.36772,0.226325,-1.59416,-0.191732,0.0513793,-0.127552,1.35255,-0.145462,0.141239
