0.002,0.00164355,-1.6971,0.000364897,2.9726,0.00138789,-1.69704,0.000456121,2.97175
0.004,0.00168007,-1.69704,0.000364897,2.9726,0.00131484,-1.69713,0.000410509,2.97183
0.006,0.0017166,-1.69696,0.000319285,2.97251,0.00127832,-1.69718,0.000410509,2.97183
0.008,0.0017166,-1.69683,0.000364897,2.97243,0.00127832,-1.69723,0.000410509,2.97175
0.01,0.0017166,-1.69675,0.000319285,2.97243,0.00131484,-1.69726,0.000456121,2.97175
0.012,0.0017166,-1.69677,0.000273673,2.97243,0.00131484,-1.69721,0.000456121,2.97175
0.014,0.00168007,-1.69685,0.000319285,2.97251,0.00135136,-1.69713,0.000410509,2.97166
0.016,0.00164355,-1.69699,0.000364897,2.97251,0.00138789,-1.69707,0.000410509,2.97175
0.018,0.00164355,-1.69707,0.000319285,2.9726,0.00135136,-1.69707,0.000410509,2.97175
0.02,0.00168007,-1.6971,0.000364897,2.9726,0.00138789,-1.69707,0.000410509,2.97175
0.022,0.00168007,-1.69704,0.000364897,2.97251,0.00135136,-1.69715,0.000364897,2.97175
0.024,0.0017166,-1.69691,0.000319285,2.97251,0.00135136,-1.69718,0.000410509,2.97175
0.026,0.0017166,-1.6968,0.000319285,2.97243,0.00131484,-1.69726,0.000456121,2.97166
0.028,0.0017166,-1.69675,0.000319285,2.97243,0.00127832,-1.69726,0.000456121,2.97175
0.03,0.00168007,-1.6968,0.000319285,2.97243,0.00131484,-1.69718,0.000410509,2.97175
0.032,0.00164355,-1.69691,0.000319285,2.97251,0.00135136,-1.6971,0.000456121,2.97175
0.034,0.00160703,-1.69707,0.000319285,2.9726,0.00142441,-1.69702,0.000410509,2.97175
0.036,0.00160703,-1.69713,0.000319285,2.9726,0.00135136,-1.69707,0.000410509,2.97175
0.038,0.00164355,-1.6971,0.000364897,2.9726,0.00138789,-1.69713,0.000410509,2.97175
0.04,0.0017166,-1.69699,0.000364897,2.97251,0.00131484,-1.69718,0.000410509,2.97183
0.042,0.0017166,-1.69685,0.000319285,2.97251,0.00127832,-1.69729,0.000410509,2.97183
0.044,0.0017166,-1.69677,0.000273673,2.97243,0.00127832,-1.69729,0.000410509,2.97175
0.046,0.0017166,-1.6968,0.000319285,2.97243,0.00131484,-1.69723,0.000410509,2.97175
0.048,0.00164355,-1.69685,0.000319285,2.97251,0.00138789,-1.69715,0.000456121,2.97175
0.05,0.00160703,-1.69699,0.000364897,2.97251,0.00135136,-1.69707,0.000410509,2.97175
0.052,0.00160703,-1.69713,0.000319285,2.97268,0.00138789,-1.69702,0.000410509,2.97175
0.054,0.00160703,-1.69713,0.000319285,2.9726,0.00138789,-1.69707,0.000410509,2.97175
0.056,0.00168007,-1.69707,0.000319285,2.97251,0.00131484,-1.69715,0.000456121,2.97183
0.058,0.0017166,-1.69694,0.000364897,2.97251,0.00127832,-1.69723,0.000410509,2.97175
0.06,0.0017166,-1.6968,0.000319285,2.97243,0.00131484,-1.69729,0.000410509,2.97175
0.062,0.0017166,-1.69677,0.000364897,2.97243,0.00131484,-1.69729,0.000410509,2.97175
0.064,0.00168007,-1.6968,0.000319285,2.97251,0.00135136,-1.69723,0.000410509,2.97175
0.066,0.00164355,-1.69691,0.000319285,2.97251,0.00135136,-1.69713,0.000410509,2.97175
