0.002,-1.07269,11.8452,-0.574185,-2.09806,-1.07269,11.8452,-0.574185,-2.09806,7.06968e-19,11.3436,-0.00908543,-2.35462,-0.000835516,12.2792,0.202001,-2.36328,-1.07185,-0.434023,-0.776186,0.265214,0.663429,-0.754398,0.231491,0.0842548
0.004,-0.890074,11.9537,-0.33011,-2.09803,-0.890074,11.9537,-0.33011,-2.09803,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.000134055,11.9789,0.194334,-2.36329,-0.88994,-0.0251803,-0.524444,0.265255,0.81605,-0.355184,0.0510789,0.0263225
0.006,-0.89008,11.8723,-0.21831,-2.04687,-0.89008,11.8723,-0.21831,-2.04687,7.05965e-19,11.3436,-0.00897508,-2.35457,0.000535159,11.7572,0.188565,-2.36324,-0.890615,0.115051,-0.406875,0.316369,0.994843,-0.862023,0.325061,0.0603518
0.008,-0.890085,11.8723,-0.5559,-2.08099,-0.890085,11.8723,-0.5559,-2.08099,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.000741459,12.0507,0.196058,-2.36332,-0.890827,-0.178425,-0.751958,0.282332,0.844013,-0.482526,-0.0241667,0.0597997
0.01,-0.890091,11.8723,-0.21832,-2.08096,-0.890091,11.8723,-0.21832,-2.08096,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00105951,11.8035,0.189838,-2.36327,-0.89115,0.0687786,-0.408158,0.282311,0.843613,-1.14788,0.138287,0.0601303
0.012,-0.680087,11.8723,-0.555909,-2.08098,-0.680087,11.8723,-0.555909,-2.08098,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00345456,12.0895,0.197207,-2.36322,-0.676632,-0.21723,-0.753116,0.282235,0.842914,-0.750693,0.230967,0.11758
0.014,-0.862709,11.8722,-0.405394,-2.18333,-0.862709,11.8722,-0.405394,-2.18333,-2.70542e-17,11.3435,-0.00903047,-2.35468,-0.00416521,12.0653,0.196755,-2.36188,-0.858544,-0.193041,-0.60215,0.17855,0.842509,-0.961926,0.0615707,0.0837589
0.016,-1.07272,11.8723,-0.405399,-2.06394,-1.07272,11.8723,-0.405399,-2.06394,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00028476,12.0475,0.196307,-2.363,-1.07301,-0.175209,-0.601706,0.299066,0.663326,-0.692884,0.229806,0.0837649
0.018,-0.890112,11.9809,-0.311844,-2.098,-0.890112,11.9809,-0.311844,-2.098,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00103359,11.8018,0.19003,-2.36316,-0.891146,0.179131,-0.501874,0.265166,0.814807,-0.783106,0.154099,0.134732
0.02,-0.890118,11.7909,-0.480669,-2.09802,-0.890118,11.7909,-0.480669,-2.09802,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00127546,12.0873,0.197173,-2.36338,-0.891393,-0.296455,-0.677841,0.265356,0.994652,-0.301289,0.0497202,0.0486415
0.022,-0.890123,11.7637,-0.311909,-2.09802,-0.890123,11.7637,-0.311909,-2.09802,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00139581,12.0638,0.196646,-2.3635,-0.891519,-0.300059,-0.508555,0.265477,0.84277,-1.09224,0.137329,0.0826368
0.024,-0.890129,12.0623,-0.387119,-2.09799,-0.890129,12.0623,-0.387119,-2.09799,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00163365,11.8134,0.190321,-2.36349,-0.891762,0.248946,-0.57744,0.2655,0.842615,-0.708591,0.23006,0.0824363
0.026,-0.680125,11.7909,-0.480683,-2.0468,-0.680125,11.7909,-0.480683,-2.0468,7.11586e-19,11.3437,-0.00903003,-2.35451,-0.00266235,12.0965,0.197624,-2.36477,-0.677463,-0.305551,-0.678307,0.317966,0.842556,-0.79438,0.154186,0.0821743
0.028,-1.07276,12.0895,-0.405429,-2.13205,-1.07276,12.0895,-0.405429,-2.13205,7.05456e-19,11.3436,-0.00903019,-2.35454,0.00122781,11.635,0.197035,-2.36373,-1.07398,0.454442,-0.602464,0.231678,0.843213,-1.3691,-0.0435598,0.0248931
0.03,-0.890145,11.818,-0.311929,-2.04688,-0.890145,11.818,-0.311929,-2.04688,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00133611,12.1737,0.19653,-2.36369,-0.891481,-0.355659,-0.508459,0.31681,0.665101,-0.923432,0.201951,-0.0495285
0.032,-0.89015,12.0081,-0.293634,-2.02981,-0.89015,12.0081,-0.293634,-2.02981,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00156446,11.8935,0.190223,-2.36354,-0.891715,0.114572,-0.483857,0.333725,0.995556,-0.760379,0.231637,0.126731
0.034,-0.890156,11.818,-0.462403,-2.11503,-0.890156,11.818,-0.462403,-2.11503,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00165682,11.9204,0.19136,-2.36345,-0.891813,-0.102417,-0.653763,0.24842,0.843443,-0.41536,0.155436,0.11595
0.036,-0.890161,11.7909,-0.480708,-2.1321,-0.890161,11.7909,-0.480708,-2.1321,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00145755,12.1738,0.198157,-2.36347,-0.891619,-0.38295,-0.678864,0.231372,0.84313,-0.794187,0.0611881,0.0821368
0.038,-0.890167,11.9809,-0.311893,-2.09798,-0.890167,11.9809,-0.311893,-2.09798,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00147975,11.8916,0.191417,-2.36338,-0.891647,0.0892703,-0.50331,0.265399,0.842953,-0.704579,0.135718,0.0821934
0.04,-0.680163,11.7909,-0.480718,-2.09801,-0.680163,11.7909,-0.480718,-2.09801,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00321746,12.1545,0.198389,-2.3633,-0.676946,-0.363635,-0.679107,0.265293,0.84287,-0.582719,0.228894,0.0821189
0.042,-1.2828,11.8723,-0.405463,-2.09801,-1.2828,11.8723,-0.405463,-2.09801,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00508098,12.1141,0.197418,-2.36348,-1.28788,-0.241768,-0.60288,0.265471,0.843738,-0.376514,-0.0441738,0.0813648
0.044,-0.497557,11.7637,-0.311963,-2.09801,-0.497557,11.7637,-0.311963,-2.09801,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00330339,12.0838,0.197019,-2.36334,-0.494254,-0.320064,-0.508982,0.265337,0.665315,-0.327324,0.201651,0.0807811
0.046,-1.07281,12.0624,-0.387227,-2.09795,-1.07281,12.0624,-0.387227,-2.09795,7.05456e-19,11.3436,-0.00903019,-2.35454,0.000570012,11.6275,0.196623,-2.36328,-1.07338,0.434851,-0.583851,0.265324,1.17468,-0.975645,0.231463,0.0237622
0.048,-0.890194,11.7909,-0.480737,-2.04687,-0.890194,11.7909,-0.480737,-2.04687,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.000686301,12.1632,0.196245,-2.36338,-0.89088,-0.372294,-0.676982,0.316512,0.513504,-0.830148,0.154865,0.0578613
0.05,-0.68019,11.9809,-0.311922,-2.08093,-0.68019,11.9809,-0.311922,-2.08093,7.05965e-19,11.3436,-0.00897508,-2.35457,-0.00351743,11.8844,0.190155,-2.36321,-0.676673,0.096478,-0.502078,0.282281,0.996394,-0.603251,0.0500582,0.0574354
0.052,-1.07282,11.6822,-0.387242,-2.13217,-1.07282,11.6822,-0.387242,-2.13217,-2.70542e-17,11.3435,-0.00903047,-2.35468,0.000204079,12.1492,0.197222,-2.36202,-1.07303,-0.466976,-0.584464,0.229852,0.84529,-0.288359,0.126765,0.0573314
0.054,-0.680201,11.8452,-0.387247,-2.04687,-0.680201,11.8452,-0.387247,-2.04687,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00389568,12.1102,0.196837,-2.36297,-0.676305,-0.265024,-0.584084,0.316108,0.66656,-0.690766,0.0344491,0.0574447
0.056,-0.862823,11.9538,-0.293692,-2.08093,-0.862823,11.9538,-0.293692,-2.08093,7.05965e-19,11.3436,-0.00897508,-2.35457,-0.0038564,11.8451,0.190574,-2.36303,-0.858967,0.108622,-0.484266,0.282107,0.996008,-0.484412,0.411601,0.109228
0.058,-1.07284,11.7637,-0.649526,-2.08095,-1.07284,11.7637,-0.649526,-2.08095,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.000572805,12.1205,0.197558,-2.3633,-1.07341,-0.356783,-0.847084,0.282352,0.665039,-1.09152,0.0784394,0.0247647
0.06,-0.680217,11.9538,-0.330246,-2.08095,-0.680217,11.9538,-0.330246,-2.08095,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.0033656,12.0886,0.197073,-2.36334,-0.676852,-0.134805,-0.527319,0.282392,0.816312,-1.05368,0.0597517,0.0594741
0.062,-1.07285,11.8723,-0.405511,-2.08095,-1.07285,11.8723,-0.405511,-2.08095,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00101413,12.0648,0.196543,-2.36349,-1.07386,-0.192444,-0.602054,0.282545,0.99508,-0.76026,0.228208,0.0599829
0.064,-0.890237,11.8723,-0.405516,-2.08095,-0.890237,11.8723,-0.405516,-2.08095,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00148659,12.0471,0.196155,-2.36359,-0.891724,-0.174792,-0.601671,0.282642,0.664002,-0.833421,0.153132,0.117574
0.066,-1.10025,11.8723,-0.405521,-2.13208,-1.10025,11.8723,-0.405521,-2.13208,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.0062045,12.0341,0.19572,-2.36376,-1.10646,-0.161725,-0.601241,0.231686,0.994226,-0.806983,0.153249,0.083858
0.068,-0.497622,11.8722,-0.405527,-2.1492,-0.497622,11.8722,-0.405527,-2.1492,-2.70542e-17,11.3435,-0.00903047,-2.35468,-0.00249421,12.0243,0.195672,-2.36232,-0.495128,-0.152025,-0.601198,0.213118,0.842635,-0.317331,0.256233,0.0265753
0.07,-1.07287,11.7637,-0.499036,-2.01277,-1.07287,11.7637,-0.499036,-2.01277,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00138122,12.0173,0.195523,-2.36336,-1.07425,-0.253557,-0.69456,0.350597,1.02188,-0.968326,0.074729,0.0606081
0.072,-0.68025,11.9538,-0.330277,-2.08094,-0.68025,11.9538,-0.330277,-2.08094,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00294632,12.0121,0.195566,-2.36342,-0.677303,-0.0582906,-0.525843,0.282478,0.512607,-0.825203,0.150418,0.11177
0.074,-1.07288,11.8723,-0.405542,-2.08094,-1.07288,11.8723,-0.405542,-2.08094,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00118932,12.0082,0.195423,-2.36358,-1.07407,-0.135866,-0.600965,0.282641,0.994879,-0.799672,0.150662,0.0266222
0.076,-0.680261,11.8723,-0.405547,-2.08094,-0.680261,11.8723,-0.405547,-2.08094,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00295547,12.0054,0.195472,-2.36356,-0.677305,-0.13302,-0.601019,0.282621,0.664463,-0.78083,0.1509,0.0608315
0.078,-1.07289,11.8723,-0.405552,-2.08094,-1.07289,11.8723,-0.405552,-2.08094,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00126437,12.0032,0.195338,-2.36366,-1.07416,-0.130893,-0.60089,0.282727,0.995087,-0.76694,0.151153,0.0609845
0.08,-0.890281,11.8723,-0.405557,-2.08094,-0.890281,11.8723,-0.405557,-2.08094,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00162147,12.0016,0.195245,-2.36372,-0.891902,-0.129317,-0.600802,0.282787,0.665489,-0.289529,0.0472966,0.060534
0.082,-0.890286,11.7638,-0.312057,-2.02972,-0.890286,11.7638,-0.312057,-2.02972,7.11586e-19,11.3437,-0.00903003,-2.35451,0.00207887,12.0006,0.195237,-2.36505,-0.892365,-0.236822,-0.507293,0.335335,0.995721,-0.946581,0.228871,0.0609281
0.084,-0.890292,12.171,-0.480827,-2.11497,-0.890292,12.171,-0.480827,-2.11497,7.05456e-19,11.3436,-0.00903019,-2.35454,0.00204784,11.5876,0.19524,-2.36394,-0.892339,0.583408,-0.676067,0.248969,0.843515,-0.810493,0.153534,0.118411
0.086,-0.890297,11.818,-0.499132,-2.13204,-0.890297,11.818,-0.499132,-2.13204,7.05959e-19,11.3436,-0.00908536,-2.35457,0.00175177,11.8875,0.201227,-2.36382,-0.892049,-0.0694648,-0.700358,0.231778,0.843131,-0.790029,0.153452,0.0334494
0.088,-0.890303,11.6823,-0.236757,-2.098,-0.890303,11.6823,-0.236757,-2.098,7.06975e-19,11.3436,-0.00897514,-2.35462,0.00184275,12.3515,0.187782,-2.36374,-0.892145,-0.669251,-0.424539,0.265742,0.843323,-1.04509,0.15292,0.0614664
0.09,-0.890308,11.9538,-0.480842,-2.04684,-0.890308,11.9538,-0.480842,-2.04684,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00166679,12.0487,0.195468,-2.36363,-0.891975,-0.0948911,-0.67631,0.316791,0.843459,-0.680044,0.246066,0.0612554
0.092,-0.890313,11.8723,-0.405587,-2.13214,-0.890313,11.8723,-0.405587,-2.13214,-2.70542e-17,11.3435,-0.00903047,-2.35468,0.00120503,12.035,0.195311,-2.36226,-0.891519,-0.162729,-0.600897,0.23012,0.844795,-0.0402784,-0.120863,0.00339459
0.094,-0.890319,11.7637,-0.312087,-1.9957,-0.890319,11.7637,-0.312087,-1.9957,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00114897,12.0251,0.195243,-2.36323,-0.891468,-0.2614,-0.507329,0.367524,0.844394,-1.05136,0.30462,0.0948904
0.096,-0.890324,12.0624,-0.574416,-2.11499,-0.890324,12.0624,-0.574416,-2.11499,7.05959e-19,11.3436,-0.00908536,-2.35457,0.000888483,11.7863,0.201235,-2.36333,-0.891213,0.276116,-0.775651,0.248347,0.844961,-0.335239,0.049589,0.11178
0.098,-0.89033,11.7909,-0.143277,-2.0809,-0.89033,11.7909,-0.143277,-2.0809,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00105538,11.8393,0.188354,-2.36337,-0.891385,-0.0484158,-0.331631,0.282478,0.844393,-0.98287,0.230774,0.0271378
0.1,-0.890335,11.9809,-0.462566,-2.08089,-0.890335,11.9809,-0.462566,-2.08089,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00111094,11.8798,0.189961,-2.3634,-0.891446,0.101162,-0.652527,0.282504,0.843576,-0.973348,0.248472,0.118807
0.102,-0.680332,11.8995,-0.387311,-2.13203,-0.680332,11.8995,-0.387311,-2.13203,7.05965e-19,11.3436,-0.00897508,-2.35457,-0.00314856,11.9102,0.191315,-2.3633,-0.677183,-0.0106997,-0.578626,0.231275,0.843078,-0.837386,-0.0141972,0.085023
0.104,-0.862954,11.8995,-0.574436,-2.09794,-0.862954,11.8995,-0.574436,-2.09794,7.05959e-19,11.3436,-0.00908536,-2.35457,-0.00393999,11.9327,0.204296,-2.36329,-0.859014,-0.0332094,-0.778732,0.26535,0.844064,-0.345903,0.0315781,0.0272598
0.106,-1.28298,11.7909,-0.330416,-2.0468,-1.28298,11.7909,-0.330416,-2.0468,7.05959e-19,11.3436,-0.00908536,-2.35457,0.00467425,11.9494,0.201943,-2.36354,-1.28765,-0.158472,-0.53236,0.316736,0.665719,-0.523131,0.108484,0.0607859
0.108,-0.497731,11.7637,-0.312121,-2.08092,-0.497731,11.7637,-0.312121,-2.08092,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00300356,12.1853,0.194713,-2.36348,-0.494728,-0.421548,-0.506834,0.282563,0.817644,-0.575307,0.296787,0.0604904
0.11,-1.07298,11.9538,-0.293826,-2.08089,-1.07298,11.9538,-0.293826,-2.08089,7.05965e-19,11.3436,-0.00897508,-2.35457,0.00127556,11.9014,0.188792,-2.36346,-1.07425,0.0523869,-0.482618,0.282572,1.17574,-0.614451,0.147366,0.0603914
0.112,-0.890368,11.8723,-0.369091,-2.1321,-0.890368,11.8723,-0.369091,-2.1321,7.00847e-19,11.3435,-0.00897531,-2.35465,0.00136152,11.9262,0.190208,-2.36216,-0.891729,-0.0539257,-0.559299,0.230062,0.513852,-0.9778,0.158617,0.0609817
0.114,-0.680364,11.8723,-0.55616,-2.04682,-0.680364,11.8723,-0.55616,-2.04682,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00303928,12.1809,0.197493,-2.36315,-0.677325,-0.308597,-0.753653,0.316328,0.995401,-1.05011,0.0636039,0.0614257
0.116,-1.283,11.8724,-0.405645,-2.02969,-1.283,11.8724,-0.405645,-2.02969,7.11586e-19,11.3437,-0.00903003,-2.35451,0.00581943,12.1344,0.196751,-2.36483,-1.28882,-0.26192,-0.602395,0.335135,0.843034,-0.894809,0.138153,0.170056
0.118,-0.707768,11.8724,-0.40565,-2.16613,-0.707768,11.8724,-0.40565,-2.16613,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00175472,12.0989,0.19633,-2.36388,-0.709522,-0.22654,-0.60198,0.197754,0.664797,-0.723117,0.0234245,0.0505583
0.12,-0.89039,11.8724,-0.218645,-2.09795,-0.89039,11.8724,-0.218645,-2.09795,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.00145482,12.0725,0.196017,-2.36377,-0.891845,-0.200107,-0.414662,0.265816,1.17397,-0.80475,0.309903,-0.0235279
0.122,-0.680386,11.8724,-0.55618,-2.04682,-0.680386,11.8724,-0.55618,-2.04682,-5.48047e-17,11.3436,-0.00903025,-2.3546,-0.00327584,12.0529,0.195937,-2.36356,-0.67711,-0.180503,-0.752117,0.316739,0.69138,-0.316149,0.260994,0.0954635
0.124,-1.07302,11.7638,-0.499169,-2.0809,-1.07302,11.7638,-0.499169,-2.0809,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.000576348,12.0383,0.195708,-2.36354,-1.07359,-0.274574,-0.694877,0.282633,0.843821,-0.494044,-0.0255223,0.060805
0.126,-0.890406,12.0624,-0.236905,-2.08085,-0.890406,12.0624,-0.236905,-2.08085,7.05456e-19,11.3436,-0.00903019,-2.35454,0.000740781,11.6034,0.195615,-2.36341,-0.891147,0.458954,-0.43252,0.282561,0.664122,-1.02189,0.231244,0.118271
0.128,-0.890412,11.7909,-0.480935,-2.13203,-0.890412,11.7909,-0.480935,-2.13203,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.000783064,12.1368,0.195465,-2.36347,-0.891195,-0.345928,-0.6764,0.23144,0.995115,-0.392709,0.0513768,0.0838294
0.13,-0.890417,11.7638,-0.312175,-2.09794,-0.890417,11.7638,-0.312175,-2.09794,-5.48047e-17,11.3436,-0.00903025,-2.3546,0.000774354,12.1008,0.195356,-2.36347,-0.891191,-0.33703,-0.507531,0.265526,0.843231,-1.72995,0.128896,0.0842025
