0.002,0.00317753,-1.70188,-0.000273673,2.97533,0.00255663,-1.70177,0.00100347,2.97354
0.004,0.00317753,-1.70188,-0.000273673,2.97533,0.00259316,-1.7018,0.000957854,2.97354
0.006,0.00317753,-1.70188,-0.000273673,2.97541,0.00255663,-1.7018,0.000957854,2.97354
0.008,0.00317753,-1.70188,-0.000273673,2.97541,0.00259316,-1.70182,0.00100347,2.97362
0.01,0.00321405,-1.70185,-0.000319285,2.97541,0.00255663,-1.7018,0.000957854,2.97354
0.012,0.00321405,-1.70188,-0.000273673,2.97541,0.00255663,-1.7018,0.00104908,2.97354
0.014,0.00321405,-1.70185,-0.000319285,2.97533,0.00255663,-1.70177,0.00100347,2.97354
0.016,0.00321405,-1.70188,-0.000273673,2.97533,0.00255663,-1.7018,0.00104908,2.97354
0.018,0.00321405,-1.70185,-0.000319285,2.97533,0.00259316,-1.7018,0.000957854,2.97354
0.02,0.00317753,-1.70185,-0.000319285,2.97533,0.00259316,-1.7018,0.000957854,2.97354
0.022,0.00317753,-1.70185,-0.000319285,2.97533,0.00255663,-1.7018,0.000957854,2.97354
0.024,0.00317753,-1.70185,-0.000319285,2.97533,0.00255663,-1.70177,0.00100347,2.97362
0.026,0.00321405,-1.70188,-0.000273673,2.97533,0.00255663,-1.70177,0.00100347,2.97354
0.028,0.00321405,-1.70185,-0.000319285,2.97533,0.00252011,-1.70177,0.00100347,2.97354
0.03,0.00321405,-1.70185,-0.000319285,2.97533,0.00255663,-1.7018,0.000957854,2.97354
0.032,0.00321405,-1.70185,-0.000319285,2.97541,0.00255663,-1.7018,0.00104908,2.97354
0.034,0.00317753,-1.70188,-0.000273673,2.97533,0.00255663,-1.7018,0.00104908,2.97354
0.036,0.00317753,-1.70185,-0.000319285,2.97533,0.00259316,-1.7018,0.00104908,2.97354
0.038,0.00317753,-1.70185,-0.000319285,2.97533,0.00259316,-1.7018,0.000957854,2.97354
0.04,0.00321405,-1.70188,-0.000273673,2.97533,0.00252011,-1.70177,0.00100347,2.97354
0.042,0.00321405,-1.70188,-0.000273673,2.97533,0.00259316,-1.7018,0.00104908,2.97354
0.044,0.00321405,-1.70188,-0.000273673,2.97533,0.00255663,-1.70182,0.00100347,2.97354
0.046,0.00321405,-1.70185,-0.000319285,2.97533,0.00259316,-1.70177,0.00100347,2.97354
0.048,0.00321405,-1.70188,-0.000273673,2.97533,0.00255663,-1.7018,0.000957854,2.97354
0.05,0.00317753,-1.70185,-0.000319285,2.97541,0.00255663,-1.70182,0.00100347,2.97354
0.052,0.00317753,-1.70188,-0.000273673,2.97541,0.00255663,-1.70182,0.00100347,2.97354
0.054,0.00317753,-1.70188,-0.000273673,2.97533,0.00259316,-1.70182,0.00100347,2.97354
0.056,0.00317753,-1.70185,-0.000319285,2.97533,0.00255663,-1.7018,0.000957854,2.97354
0.058,0.00321405,-1.70185,-0.000319285,2.97533,0.00255663,-1.7018,0.000957854,2.97362
0.06,0.00317753,-1.70185,-0.000319285,2.97533,0.00259316,-1.70182,0.00100347,2.97354
0.062,0.00321405,-1.70188,-0.000273673,2.97533,0.00252011,-1.70177,0.00100347,2.97362
0.064,0.00321405,-1.7019,-0.000319285,2.97533,0.00259316,-1.7018,0.00104908,2.97354
0.066,0.00317753,-1.70188,-0.000364897,2.97533,0.00255663,-1.70177,0.00100347,2.97354
