0.002,-0.00244706,1.07694,-0.00884875,2.03252,-0.00252011,1.10189,-0.00843824,2.04173
0.004,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10186,-0.00848385,2.04181
0.006,-0.00241054,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.008,-0.00241054,1.07699,-0.00884875,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.01,-0.00244706,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.012,-0.00241054,1.07696,-0.00889436,2.03252,-0.00252011,1.10189,-0.00843824,2.04181
0.014,-0.00244706,1.07696,-0.00889436,2.03252,-0.00252011,1.10189,-0.00843824,2.04181
0.016,-0.00244706,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.018,-0.00244706,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.02,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.022,-0.00244706,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.024,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.026,-0.00244706,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.028,-0.00241054,1.07696,-0.00889436,2.03252,-0.00248359,1.10189,-0.00843824,2.04173
0.03,-0.00241054,1.07696,-0.00889436,2.03252,-0.00252011,1.10189,-0.00843824,2.04173
0.032,-0.00244706,1.07696,-0.00889436,2.03252,-0.00255663,1.10191,-0.00848385,2.04181
0.034,-0.00241054,1.07696,-0.00889436,2.03261,-0.00255663,1.10191,-0.00839263,2.04173
0.036,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.038,-0.00244706,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.04,-0.00244706,1.07696,-0.00889436,2.03252,-0.00252011,1.10189,-0.00843824,2.04181
0.042,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.044,-0.00241054,1.07699,-0.00884875,2.03252,-0.00252011,1.10186,-0.00848385,2.04173
0.046,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04173
0.048,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.05,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.052,-0.00241054,1.07699,-0.00884875,2.03252,-0.00252011,1.10191,-0.00839263,2.04181
0.054,-0.00244706,1.07699,-0.00884875,2.03252,-0.00252011,1.10189,-0.00843824,2.04181
0.056,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04173
0.058,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10186,-0.00848385,2.04181
0.06,-0.00244706,1.07696,-0.00889436,2.03261,-0.00255663,1.10191,-0.00839263,2.04181
0.062,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.064,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.066,-0.00244706,1.07696,-0.00889436,2.03252,-0.00259316,1.10191,-0.00848385,2.04181
0.068,-0.00244706,1.07696,-0.00889436,2.03252,-0.00252011,1.10189,-0.00843824,2.04181
0.07,-0.00244706,1.07699,-0.00884875,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.072,-0.00241054,1.07696,-0.00889436,2.03252,-0.00252011,1.10189,-0.00843824,2.04173
0.074,-0.00241054,1.07699,-0.00884875,2.03252,-0.00248359,1.10186,-0.00848385,2.04173
0.076,-0.00241054,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.078,-0.00244706,1.07699,-0.00884875,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.08,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10191,-0.00839263,2.04181
0.082,-0.00241054,1.07696,-0.00889436,2.03252,-0.00259316,1.10194,-0.00843824,2.04173
0.084,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10194,-0.00843824,2.04173
0.086,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04173
0.088,-0.00244706,1.07699,-0.00884875,2.03261,-0.00252011,1.10189,-0.00843824,2.04173
0.09,-0.00244706,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04173
0.092,-0.00241054,1.07696,-0.00889436,2.03261,-0.00252011,1.10194,-0.00843824,2.04181
0.094,-0.00244706,1.07696,-0.00889436,2.03252,-0.00252011,1.10189,-0.00852946,2.04181
0.096,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04173
0.098,-0.00241054,1.07699,-0.00884875,2.03252,-0.00259316,1.10189,-0.00843824,2.04181
0.1,-0.00244706,1.07699,-0.00884875,2.03252,-0.00255663,1.10189,-0.00843824,2.04173
0.102,-0.00241054,1.07696,-0.00889436,2.03261,-0.00255663,1.10186,-0.00848385,2.04181
0.104,-0.00241054,1.07696,-0.00889436,2.03261,-0.00252011,1.10191,-0.00839263,2.04181
0.106,-0.00244706,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.108,-0.00244706,1.07699,-0.00884875,2.03261,-0.00255663,1.10186,-0.00848385,2.04181
0.11,-0.00244706,1.07699,-0.00884875,2.03261,-0.00252011,1.10191,-0.00839263,2.04181
0.112,-0.00244706,1.07696,-0.00889436,2.03252,-0.00255663,1.10191,-0.00848385,2.04181
0.114,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.116,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04173
0.118,-0.00244706,1.07696,-0.00889436,2.03261,-0.00259316,1.10189,-0.00843824,2.04173
0.12,-0.00244706,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.122,-0.00241054,1.07699,-0.00884875,2.03261,-0.00252011,1.10189,-0.00843824,2.04173
0.124,-0.00244706,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04173
0.126,-0.00241054,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00852946,2.04181
0.128,-0.00244706,1.07696,-0.00889436,2.03252,-0.00255663,1.10189,-0.00843824,2.04181
0.13,-0.00241054,1.07699,-0.00884875,2.03252,-0.00259316,1.10189,-0.00843824,2.04181
0.132,-0.00244706,1.07696,-0.00889436,2.03252,-0.00248359,1.10191,-0.00839263,2.04181
0.134,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10191,-0.00848385,2.04173
0.136,-0.00241054,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.138,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10191,-0.00848385,2.04181
0.14,-0.00241054,1.07696,-0.00889436,2.03261,-0.00255663,1.10189,-0.00852946,2.04173
0.142,-0.00241054,1.07699,-0.00884875,2.03261,-0.00255663,1.10189,-0.00843824,2.04181
0.144,-0.00244706,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
0.146,-0.00241054,1.07696,-0.00889436,2.03261,-0.00255663,1.10186,-0.00848385,2.04173
0.148,-0.00241054,1.07696,-0.00889436,2.03252,-0.00255663,1.10191,-0.00848385,2.04181
0.15,-0.00241054,1.07696,-0.00889436,2.03261,-0.00252011,1.10189,-0.00843824,2.04181
