0.002,-0.00284882,1.06947,0.000501733,2.05187,-0.00288534,1.08095,0,2.05775
0.004,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08095,0,2.05775
0.006,-0.00284882,1.0695,0.000547345,2.05187,-0.00292187,1.08095,0,2.05775
0.008,-0.00288534,1.0695,0.000456121,2.05195,-0.00295839,1.08098,4.56121e-05,2.05775
0.01,-0.00284882,1.0695,0.000456121,2.05187,-0.00292187,1.08098,4.56121e-05,2.05775
0.012,-0.00284882,1.0695,0.000456121,2.05195,-0.00292187,1.08095,0,2.05775
0.014,-0.00284882,1.0695,0.000456121,2.05195,-0.00288534,1.08095,0,2.05775
0.016,-0.00284882,1.06947,0.000501733,2.05187,-0.00284882,1.08098,4.56121e-05,2.05775
0.018,-0.00284882,1.0695,0.000547345,2.05187,-0.00288534,1.08095,0,2.05784
0.02,-0.00288534,1.0695,0.000456121,2.05187,-0.00288534,1.08101,0,2.05784
0.022,-0.00288534,1.06947,0.000501733,2.05195,-0.00288534,1.08095,0,2.05775
0.024,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08095,0,2.05775
0.026,-0.00284882,1.0695,0.000456121,2.05187,-0.00292187,1.08095,0,2.05775
0.028,-0.00284882,1.0695,0.000456121,2.05195,-0.00292187,1.08095,0,2.05775
0.03,-0.00284882,1.0695,0.000456121,2.05195,-0.00288534,1.08095,0,2.05775
0.032,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08098,4.56121e-05,2.05775
0.034,-0.00288534,1.0695,0.000456121,2.05187,-0.00288534,1.08095,0,2.05775
0.036,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08098,4.56121e-05,2.05775
0.038,-0.00284882,1.06947,0.000501733,2.05187,-0.00292187,1.08095,0,2.05775
0.04,-0.00288534,1.0695,0.000456121,2.05187,-0.00284882,1.08095,0,2.05775
0.042,-0.00288534,1.06952,0.000501733,2.05187,-0.00292187,1.08095,0,2.05775
0.044,-0.00284882,1.06952,0.000501733,2.05187,-0.00292187,1.08095,0,2.05775
0.046,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08095,0,2.05775
0.048,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08095,0,2.05784
0.05,-0.00284882,1.0695,0.000456121,2.05187,-0.00292187,1.08095,0,2.05775
0.052,-0.00284882,1.06947,0.000501733,2.05187,-0.00292187,1.08098,4.56121e-05,2.05775
0.054,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08095,0,2.05775
0.056,-0.00288534,1.0695,0.000456121,2.05195,-0.00288534,1.08095,0,2.05775
0.058,-0.00284882,1.0695,0.000456121,2.05195,-0.00292187,1.08095,0,2.05775
0.06,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08098,4.56121e-05,2.05775
0.062,-0.00284882,1.0695,0.000456121,2.05195,-0.00288534,1.08098,4.56121e-05,2.05775
0.064,-0.00284882,1.0695,0.000456121,2.05187,-0.00292187,1.08095,0,2.05775
0.066,-0.00284882,1.06952,0.000501733,2.05187,-0.00288534,1.08095,0,2.05775
0.068,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08098,4.56121e-05,2.05775
0.07,-0.00284882,1.0695,0.000456121,2.05187,-0.00288534,1.08098,-4.56121e-05,2.05775
0.072,-0.00284882,1.0695,0.000456121,2.05187,-0.00292187,1.08098,4.56121e-05,2.05775
0.074,-0.00284882,1.0695,0.000456121,2.05195,-0.00295839,1.08098,4.56121e-05,2.05775
0.076,-0.00284882,1.0695,0.000456121,2.05187,-0.00292187,1.08095,0,2.05775
