0.002,0.00332363,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.004,0.00332363,-1.7019,-0.000592957,2.97533,0.00295839,-1.70188,0.000364897,2.97354
0.006,0.00332363,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.008,0.00332363,-1.7019,-0.000592957,2.97541,0.00292187,-1.70185,0.000410509,2.97354
0.01,0.00332363,-1.70193,-0.00063857,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.012,0.00332363,-1.70193,-0.00063857,2.97541,0.00292187,-1.70185,0.000410509,2.97345
0.014,0.00332363,-1.70193,-0.00063857,2.97541,0.00292187,-1.70185,0.000410509,2.97354
0.016,0.00332363,-1.70188,-0.00063857,2.97541,0.00295839,-1.70182,0.000364897,2.97345
0.018,0.00332363,-1.7019,-0.000592957,2.97541,0.00299491,-1.70185,0.000410509,2.97354
0.02,0.00332363,-1.7019,-0.000592957,2.97541,0.00295839,-1.70185,0.000410509,2.97354
0.022,0.00332363,-1.7019,-0.000592957,2.97541,0.00295839,-1.70185,0.000410509,2.97354
0.024,0.00332363,-1.7019,-0.000684182,2.97541,0.00295839,-1.70185,0.000410509,2.97345
0.026,0.00332363,-1.70193,-0.00063857,2.97533,0.00299491,-1.70185,0.000410509,2.97354
0.028,0.00332363,-1.7019,-0.000592957,2.97541,0.00292187,-1.70182,0.000364897,2.97354
0.03,0.00332363,-1.7019,-0.000592957,2.97533,0.00295839,-1.70185,0.000410509,2.97354
0.032,0.00332363,-1.7019,-0.000592957,2.97541,0.00295839,-1.70185,0.000410509,2.97354
0.034,0.00332363,-1.70193,-0.00063857,2.97541,0.00292187,-1.70185,0.000410509,2.97354
0.036,0.00332363,-1.70188,-0.00063857,2.97541,0.00295839,-1.70182,0.000456121,2.97354
0.038,0.00332363,-1.70188,-0.00063857,2.97541,0.00292187,-1.70185,0.000410509,2.97345
0.04,0.00332363,-1.7019,-0.000592957,2.97541,0.00295839,-1.70185,0.000410509,2.97354
0.042,0.00332363,-1.7019,-0.000592957,2.97533,0.00295839,-1.70182,0.000456121,2.97354
0.044,0.00332363,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.046,0.00332363,-1.70193,-0.00063857,2.97533,0.00299491,-1.70185,0.000410509,2.97354
0.048,0.00332363,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.05,0.00332363,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.052,0.00336015,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.054,0.00332363,-1.7019,-0.000592957,2.97533,0.00295839,-1.70185,0.000410509,2.97354
0.056,0.00332363,-1.70193,-0.00063857,2.97541,0.00295839,-1.70182,0.000456121,2.97354
0.058,0.00332363,-1.70193,-0.00063857,2.97541,0.00292187,-1.70185,0.000410509,2.97354
0.06,0.00332363,-1.7019,-0.000592957,2.97541,0.00295839,-1.70185,0.000410509,2.97345
0.062,0.00332363,-1.7019,-0.000592957,2.97541,0.00292187,-1.70188,0.000364897,2.97354
0.064,0.00332363,-1.7019,-0.000592957,2.97541,0.00295839,-1.70188,0.000364897,2.97345
0.066,0.00336015,-1.70188,-0.00063857,2.97541,0.00295839,-1.70188,0.000364897,2.97354
0.068,0.00332363,-1.70193,-0.00063857,2.97533,0.00295839,-1.70185,0.000410509,2.97354
0.07,0.00332363,-1.7019,-0.000592957,2.97533,0.00295839,-1.70182,0.000456121,2.97354
0.072,0.00332363,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97354
0.074,0.00332363,-1.7019,-0.000592957,2.97533,0.00292187,-1.70185,0.000410509,2.97345
0.076,0.00332363,-1.7019,-0.000592957,2.97533,0.00299491,-1.70182,0.000364897,2.97354
0.078,0.00332363,-1.7019,-0.000592957,2.97541,0.00299491,-1.70185,0.000410509,2.97354
0.08,0.00332363,-1.70188,-0.00063857,2.97541,0.00295839,-1.70185,0.000410509,2.97354
0.082,0.00332363,-1.7019,-0.000592957,2.97541,0.00292187,-1.70185,0.000410509,2.97354
0.084,0.00332363,-1.7019,-0.000592957,2.97541,0.00292187,-1.70185,0.000410509,2.97354
